stamp,module,elapsed_ms
1657065612.432229,1.2_pointcloud_deskew,0.040
1657065612.432229,1.2_covariance_estimation,0.511
1657065612.432229,1.2_create_factors,0.017
1657065612.432229,1.2_smoother_update,19.299
1657065612.432229,1.3_gnss_injection,0.381
1657065612.432229,1.2_update_frames_calculate_estimate,0.066
1657065612.432229,1.2_update_frames_state_copy,0.020
1657065612.432229,1.2_update_frames_sigma_p,0.030
1657065612.432229,1.2_update_frames,0.158
1657065612.410226,2.1_gnss_araim,0.818
1657065612.432229,2.3_dynamic_al,0.000
1657065612.432229,2.3_state_machine,0.000
1657065612.432229,2.3_integrity_total,0.871
1657065612.432229,1.2_odom_insert_frame,22.728
1657065612.532232,1.1_pointcloud_extract,0.011
1657065612.532232,1.1_cloud_preprocess,1.253
1657065612.532232,1.1_ros_callback_total,1.344
1657065612.532232,1.2_imu_integration,0.072
1657065612.532232,1.2_pointcloud_deskew,0.047
1657065612.532232,1.2_covariance_estimation,0.577
1657065612.532232,1.2_create_factors,0.012
1657065612.532232,1.2_smoother_update,1.615
1657065612.532232,1.3_gnss_injection,0.274
1657065612.532232,1.2_update_frames_calculate_estimate,0.042
1657065612.532232,1.2_update_frames_state_copy,0.013
1657065612.532232,1.2_update_frames_sigma_p,0.030
1657065612.532232,1.2_update_frames,0.108
1657065612.510291,2.1_gnss_araim,0.701
1657065612.532232,2.3_dynamic_al,0.000
1657065612.532232,2.3_state_machine,0.000
1657065612.532232,2.3_integrity_total,0.760
1657065612.532232,1.2_odom_insert_frame,4.365
1657065607.532280,1.4_sub_map_insert,1.710
1657065612.632223,1.1_pointcloud_extract,0.009
1657065612.632223,1.1_cloud_preprocess,1.196
1657065612.632223,1.1_ros_callback_total,1.262
1657065612.632223,1.2_imu_integration,0.090
1657065612.632223,1.2_pointcloud_deskew,0.039
1657065612.632223,1.2_covariance_estimation,0.508
1657065612.632223,1.2_create_factors,0.017
1657065612.632223,1.2_smoother_update,19.536
1657065612.632223,1.3_gnss_injection,0.389
1657065612.632223,1.2_update_frames_calculate_estimate,0.078
1657065612.632223,1.2_update_frames_state_copy,0.020
1657065612.632223,1.2_update_frames_sigma_p,0.034
1657065612.632223,1.2_update_frames,0.173
1657065612.610277,2.1_gnss_araim,0.679
1657065612.632223,2.3_dynamic_al,0.000
1657065612.632223,2.3_state_machine,0.000
1657065612.632223,2.3_integrity_total,0.729
1657065612.632223,1.2_odom_insert_frame,22.946
1657065607.632274,1.4_sub_map_insert,4.741
1657065612.732293,1.1_pointcloud_extract,0.012
1657065612.732293,1.1_cloud_preprocess,1.270
1657065612.732293,1.1_ros_callback_total,1.367
1657065612.732293,1.2_imu_integration,0.091
1657065612.732293,1.2_pointcloud_deskew,0.040
1657065612.732293,1.2_covariance_estimation,0.491
1657065612.732293,1.2_create_factors,0.018
1657065612.732293,1.2_smoother_update,2.521
1657065612.732293,1.3_gnss_injection,0.408
1657065612.732293,1.2_update_frames_calculate_estimate,0.071
1657065612.732293,1.2_update_frames_state_copy,0.018
1657065612.732293,1.2_update_frames_sigma_p,0.061
1657065612.732293,1.2_update_frames,0.191
1657065612.710275,2.1_gnss_araim,0.705
1657065612.732293,2.3_dynamic_al,0.000
1657065612.732293,2.3_state_machine,0.000
1657065612.732293,2.3_integrity_total,0.775
1657065612.732293,1.2_odom_insert_frame,6.071
1657065607.832239,1.4_sub_map_insert,2.356
1657065612.832322,1.1_pointcloud_extract,0.011
1657065612.832322,1.1_cloud_preprocess,1.282
1657065612.832322,1.1_ros_callback_total,1.376
1657065612.832322,1.2_imu_integration,0.089
1657065612.832322,1.2_pointcloud_deskew,0.038
1657065612.832322,1.2_covariance_estimation,0.498
1657065612.832322,1.2_create_factors,0.018
1657065612.832322,1.2_smoother_update,19.256
1657065612.832322,1.3_gnss_injection,0.380
1657065612.832322,1.2_update_frames_calculate_estimate,0.066
1657065612.832322,1.2_update_frames_state_copy,0.020
1657065612.832322,1.2_update_frames_sigma_p,0.030
1657065612.832322,1.2_update_frames,0.157
1657065612.810275,2.1_gnss_araim,0.820
1657065612.832322,2.3_dynamic_al,0.000
1657065612.832322,2.3_state_machine,0.000
1657065612.832322,2.3_integrity_total,0.892
1657065612.832322,1.2_odom_insert_frame,22.751
1657065607.932222,1.4_sub_map_insert,2.438
1657065612.932227,1.1_pointcloud_extract,0.011
1657065612.932227,1.1_cloud_preprocess,1.315
1657065612.932227,1.1_ros_callback_total,1.405
1657065612.932227,1.2_imu_integration,0.092
1657065612.932227,1.2_pointcloud_deskew,0.042
1657065612.932227,1.2_covariance_estimation,0.511
1657065612.932227,1.2_create_factors,0.018
1657065612.932227,1.2_smoother_update,19.369
1657065612.932227,1.3_gnss_injection,0.389
1657065612.932227,1.2_update_frames_calculate_estimate,0.068
1657065612.932227,1.2_update_frames_state_copy,0.019
1657065612.932227,1.2_update_frames_sigma_p,0.030
1657065612.932227,1.2_update_frames,0.160
1657065612.910294,2.1_gnss_araim,0.789
1657065612.932227,2.3_dynamic_al,0.000
1657065612.932227,2.3_state_machine,0.000
1657065612.932227,2.3_integrity_total,0.852
1657065612.932227,1.2_odom_insert_frame,22.849
1657065608.032226,1.4_sub_map_insert,2.451
1657065613.032234,1.1_pointcloud_extract,0.012
1657065613.032234,1.1_cloud_preprocess,1.386
1657065613.032234,1.1_ros_callback_total,1.485
1657065613.032234,1.2_imu_integration,0.075
1657065613.032234,1.2_pointcloud_deskew,0.047
1657065613.032234,1.2_covariance_estimation,0.430
1657065613.032234,1.2_create_factors,0.012
1657065613.032234,1.2_smoother_update,14.167
1657065613.032234,1.3_gnss_injection,0.287
1657065613.032234,1.2_update_frames_calculate_estimate,0.039
1657065613.032234,1.2_update_frames_state_copy,0.014
1657065613.032234,1.2_update_frames_sigma_p,0.022
1657065613.032234,1.2_update_frames,0.098
1657065613.010237,2.1_gnss_araim,0.772
1657065613.032234,2.3_dynamic_al,0.000
1657065613.032234,2.3_state_machine,0.000
1657065613.032234,2.3_integrity_total,0.823
1657065613.032234,1.2_odom_insert_frame,16.804
1657065613.132228,1.1_pointcloud_extract,0.009
1657065613.132228,1.1_cloud_preprocess,1.180
1657065613.132228,1.1_ros_callback_total,1.254
1657065613.132228,1.2_imu_integration,0.076
1657065613.132228,1.2_pointcloud_deskew,0.057
1657065613.132228,1.2_covariance_estimation,0.364
1657065613.132228,1.2_create_factors,0.014
1657065613.132228,1.2_smoother_update,1.653
1657065613.132228,1.3_gnss_injection,0.280
1657065613.132228,1.2_update_frames_calculate_estimate,0.042
1657065613.132228,1.2_update_frames_state_copy,0.014
1657065613.132228,1.2_update_frames_sigma_p,0.031
1657065613.132228,1.2_update_frames,0.112
1657065613.110259,2.1_gnss_araim,0.643
1657065613.132228,2.3_dynamic_al,0.000
1657065613.132228,2.3_state_machine,0.000
1657065613.132228,2.3_integrity_total,0.681
1657065613.132228,1.2_odom_insert_frame,4.213
1657065608.132277,1.4_sub_map_insert,3.199
1657065613.232361,1.1_pointcloud_extract,0.011
1657065613.232361,1.1_cloud_preprocess,1.330
1657065613.232361,1.1_ros_callback_total,1.424
1657065613.232361,1.2_imu_integration,0.096
1657065613.232361,1.2_pointcloud_deskew,0.040
1657065613.232361,1.2_covariance_estimation,0.560
1657065613.232361,1.2_create_factors,0.015
1657065613.232361,1.2_smoother_update,2.387
1657065613.232361,1.3_gnss_injection,0.402
1657065613.232361,1.2_update_frames_calculate_estimate,0.069
1657065613.232361,1.2_update_frames_state_copy,0.018
1657065613.232361,1.2_update_frames_sigma_p,0.049
1657065613.232361,1.2_update_frames,0.177
1657065613.210311,2.1_gnss_araim,0.724
1657065613.232361,2.3_dynamic_al,0.000
1657065613.232361,2.3_state_machine,0.000
1657065613.232361,2.3_integrity_total,0.776
1657065613.232361,1.2_odom_insert_frame,6.091
1657065608.232278,1.4_sub_map_insert,6.047
1657065613.332277,1.1_pointcloud_extract,0.011
1657065613.332277,1.1_cloud_preprocess,1.455
1657065613.332277,1.1_ros_callback_total,1.536
1657065613.332277,1.2_imu_integration,0.094
1657065613.332277,1.2_pointcloud_deskew,0.041
1657065613.332277,1.2_covariance_estimation,0.661
1657065613.332277,1.2_create_factors,0.020
1657065613.332277,1.2_smoother_update,2.056
1657065613.332277,1.3_gnss_injection,0.373
1657065613.332277,1.2_update_frames_calculate_estimate,0.053
1657065613.332277,1.2_update_frames_state_copy,0.016
1657065613.332277,1.2_update_frames_sigma_p,0.038
1657065613.332277,1.2_update_frames,0.140
1657065613.310287,2.1_gnss_araim,0.726
1657065613.332277,2.3_dynamic_al,0.000
1657065613.332277,2.3_state_machine,0.000
1657065613.332277,2.3_integrity_total,0.781
1657065613.332277,1.2_odom_insert_frame,5.485
1657065608.432276,1.4_sub_map_insert,1.714
1657065613.432243,1.1_pointcloud_extract,0.012
1657065613.432243,1.1_cloud_preprocess,1.418
1657065613.432243,1.1_ros_callback_total,1.506
1657065613.432243,1.2_imu_integration,0.076
1657065613.432243,1.2_pointcloud_deskew,0.051
1657065613.432243,1.2_covariance_estimation,0.536
1657065613.432243,1.2_create_factors,0.013
1657065613.432243,1.2_smoother_update,14.609
1657065613.432243,1.3_gnss_injection,0.293
1657065613.432243,1.2_update_frames_calculate_estimate,0.040
1657065613.432243,1.2_update_frames_state_copy,0.014
1657065613.432243,1.2_update_frames_sigma_p,0.021
1657065613.432243,1.2_update_frames,0.100
1657065613.410313,2.1_gnss_araim,0.824
1657065613.432243,2.3_dynamic_al,0.000
1657065613.432243,2.3_state_machine,0.000
1657065613.432243,2.3_integrity_total,0.888
1657065613.432243,1.2_odom_insert_frame,17.534
1657065613.532227,1.1_pointcloud_extract,0.011
1657065613.532227,1.1_cloud_preprocess,1.428
1657065613.532227,1.1_ros_callback_total,1.517
1657065613.532227,1.2_imu_integration,0.088
1657065613.532227,1.2_pointcloud_deskew,0.055
1657065613.532227,1.2_covariance_estimation,0.420
1657065613.532227,1.2_create_factors,0.013
1657065613.532227,1.2_smoother_update,14.714
1657065613.532227,1.3_gnss_injection,0.326
1657065613.532227,1.2_update_frames_calculate_estimate,0.040
1657065613.532227,1.2_update_frames_state_copy,0.014
1657065613.532227,1.2_update_frames_sigma_p,0.023
1657065613.532227,1.2_update_frames,0.101
1657065613.510220,2.1_gnss_araim,0.671
1657065613.532227,2.3_dynamic_al,0.000
1657065613.532227,2.3_state_machine,0.000
1657065613.532227,2.3_integrity_total,0.728
1657065613.532227,1.2_odom_insert_frame,17.492
1657065608.533275,1.4_sub_map_insert,1.690
1657065613.632218,1.1_pointcloud_extract,0.012
1657065613.632218,1.1_cloud_preprocess,1.435
1657065613.632218,1.1_ros_callback_total,1.536
1657065613.632218,1.2_imu_integration,0.091
1657065613.632218,1.2_pointcloud_deskew,0.040
1657065613.632218,1.2_covariance_estimation,0.507
1657065613.632218,1.2_create_factors,0.020
1657065613.632218,1.2_smoother_update,20.297
1657065613.632218,1.3_gnss_injection,0.396
1657065613.632218,1.2_update_frames_calculate_estimate,0.079
1657065613.632218,1.2_update_frames_state_copy,0.020
1657065613.632218,1.2_update_frames_sigma_p,0.033
1657065613.632218,1.2_update_frames,0.179
1657065613.610229,2.1_gnss_araim,0.759
1657065613.632218,2.3_dynamic_al,0.000
1657065613.632218,2.3_state_machine,0.000
1657065613.632218,2.3_integrity_total,0.833
1657065613.632218,1.2_odom_insert_frame,23.882
1657065608.632414,1.4_sub_map_insert,1.695
1657065613.732287,1.1_pointcloud_extract,0.012
1657065613.732287,1.1_cloud_preprocess,1.424
1657065613.732287,1.1_ros_callback_total,1.525
1657065613.732287,1.2_imu_integration,0.092
1657065613.732287,1.2_pointcloud_deskew,0.041
1657065613.732287,1.2_covariance_estimation,0.527
1657065613.732287,1.2_create_factors,0.018
1657065613.732287,1.2_smoother_update,2.447
1657065613.732287,1.3_gnss_injection,0.388
1657065613.732287,1.2_update_frames_calculate_estimate,0.063
1657065613.732287,1.2_update_frames_state_copy,0.019
1657065613.732287,1.2_update_frames_sigma_p,0.059
1657065613.732287,1.2_update_frames,0.179
1657065613.710451,2.1_gnss_araim,0.644
1657065613.732287,2.3_dynamic_al,0.000
1657065613.732287,2.3_state_machine,0.000
1657065613.732287,2.3_integrity_total,0.703
1657065613.732287,1.2_odom_insert_frame,5.836
1657065608.732280,1.4_sub_map_insert,3.259
1657065613.832279,1.1_pointcloud_extract,0.012
1657065613.832279,1.1_cloud_preprocess,1.367
1657065613.832279,1.1_ros_callback_total,1.464
1657065613.832279,1.2_imu_integration,0.092
1657065613.832279,1.2_pointcloud_deskew,0.042
1657065613.832279,1.2_covariance_estimation,0.532
1657065613.832279,1.2_create_factors,0.016
1657065613.832279,1.2_smoother_update,19.594
1657065613.832279,1.3_gnss_injection,0.402
1657065613.832279,1.2_update_frames_calculate_estimate,0.066
1657065613.832279,1.2_update_frames_state_copy,0.019
1657065613.832279,1.2_update_frames_sigma_p,0.030
1657065613.832279,1.2_update_frames,0.154
1657065613.810225,2.1_gnss_araim,0.823
1657065613.832279,2.3_dynamic_al,0.000
1657065613.832279,2.3_state_machine,0.000
1657065613.832279,2.3_integrity_total,0.889
1657065613.832279,1.2_odom_insert_frame,23.170
1657065608.932249,1.4_sub_map_insert,1.708
1657065613.932281,1.1_pointcloud_extract,0.012
1657065613.932281,1.1_cloud_preprocess,1.395
1657065613.932281,1.1_ros_callback_total,1.495
1657065613.932281,1.2_imu_integration,0.092
1657065613.932281,1.2_pointcloud_deskew,0.042
1657065613.932281,1.2_covariance_estimation,0.525
1657065613.932281,1.2_create_factors,0.019
1657065613.932281,1.2_smoother_update,19.843
1657065613.932281,1.3_gnss_injection,0.395
1657065613.932281,1.2_update_frames_calculate_estimate,0.076
1657065613.932281,1.2_update_frames_state_copy,0.020
1657065613.932281,1.2_update_frames_sigma_p,0.033
1657065613.932281,1.2_update_frames,0.174
1657065613.910286,2.1_gnss_araim,0.828
1657065613.932281,2.3_dynamic_al,0.000
1657065613.932281,2.3_state_machine,0.000
1657065613.932281,2.3_integrity_total,0.895
1657065613.932281,1.2_odom_insert_frame,23.525
1657065609.032224,1.4_sub_map_insert,1.686
1657065614.032279,1.1_pointcloud_extract,0.012
1657065614.032279,1.1_cloud_preprocess,1.309
1657065614.032279,1.1_ros_callback_total,1.407
1657065614.032279,1.2_imu_integration,0.092
1657065614.032279,1.2_pointcloud_deskew,0.041
1657065614.032279,1.2_covariance_estimation,0.523
1657065614.032279,1.2_create_factors,0.018
1657065614.032279,1.2_smoother_update,19.532
1657065614.032279,1.3_gnss_injection,0.382
1657065614.032279,1.2_update_frames_calculate_estimate,0.064
1657065614.032279,1.2_update_frames_state_copy,0.019
1657065614.032279,1.2_update_frames_sigma_p,0.028
1657065614.032279,1.2_update_frames,0.148
1657065614.010305,2.1_gnss_araim,0.885
1657065614.032279,2.3_dynamic_al,0.001
1657065614.032279,2.3_state_machine,0.000
1657065614.032279,2.3_integrity_total,0.952
1657065614.032279,1.2_odom_insert_frame,23.167
1657065609.132222,1.4_sub_map_insert,1.817
1657065614.132228,1.1_pointcloud_extract,0.011
1657065614.132228,1.1_cloud_preprocess,1.261
1657065614.132228,1.1_ros_callback_total,1.319
1657065614.132228,1.2_imu_integration,0.075
1657065614.132228,1.2_pointcloud_deskew,0.058
1657065614.132228,1.2_covariance_estimation,0.306
1657065614.132228,1.2_create_factors,0.014
1657065614.132228,1.2_smoother_update,14.800
1657065614.132228,1.3_gnss_injection,0.298
1657065614.132228,1.2_update_frames_calculate_estimate,0.043
1657065614.132228,1.2_update_frames_state_copy,0.015
1657065614.132228,1.2_update_frames_sigma_p,0.024
1657065614.132228,1.2_update_frames,0.109
1657065614.110215,2.1_gnss_araim,0.639
1657065614.132228,2.3_dynamic_al,0.000
1657065614.132228,2.3_state_machine,0.000
1657065614.132228,2.3_integrity_total,0.689
1657065614.132228,1.2_odom_insert_frame,17.396
1657065609.232219,1.4_sub_map_insert,1.785
1657065614.232309,1.1_pointcloud_extract,0.009
1657065614.232309,1.1_cloud_preprocess,1.134
1657065614.232309,1.1_ros_callback_total,1.196
1657065614.232309,1.2_imu_integration,0.093
1657065614.232309,1.2_pointcloud_deskew,0.037
1657065614.232309,1.2_covariance_estimation,0.487
1657065614.232309,1.2_create_factors,0.016
1657065614.232309,1.2_smoother_update,20.301
1657065614.232309,1.3_gnss_injection,0.394
1657065614.232309,1.2_update_frames_calculate_estimate,0.066
1657065614.232309,1.2_update_frames_state_copy,0.020
1657065614.232309,1.2_update_frames_sigma_p,0.028
1657065614.232309,1.2_update_frames,0.153
1657065614.210281,2.1_gnss_araim,0.666
1657065614.232309,2.3_dynamic_al,0.000
1657065614.232309,2.3_state_machine,0.000
1657065614.232309,2.3_integrity_total,0.729
1657065614.232309,1.2_odom_insert_frame,23.627
1657065609.332278,1.4_sub_map_insert,1.905
1657065614.332302,1.1_pointcloud_extract,0.010
1657065614.332302,1.1_cloud_preprocess,1.187
1657065614.332302,1.1_ros_callback_total,1.253
1657065614.332302,1.2_imu_integration,0.092
1657065614.332302,1.2_pointcloud_deskew,0.035
1657065614.332302,1.2_covariance_estimation,0.463
1657065614.332302,1.2_create_factors,0.016
1657065614.332302,1.2_smoother_update,19.713
1657065614.332302,1.3_gnss_injection,0.386
1657065614.332302,1.2_update_frames_calculate_estimate,0.066
1657065614.332302,1.2_update_frames_state_copy,0.019
1657065614.332302,1.2_update_frames_sigma_p,0.029
1657065614.332302,1.2_update_frames,0.153
1657065614.310313,2.1_gnss_araim,0.794
1657065614.332302,2.3_dynamic_al,0.000
1657065614.332302,2.3_state_machine,0.000
1657065614.332302,2.3_integrity_total,0.843
1657065614.332302,1.2_odom_insert_frame,23.094
1657065609.432222,1.4_sub_map_insert,1.723
1657065614.432280,1.1_pointcloud_extract,0.011
1657065614.432280,1.1_cloud_preprocess,1.286
1657065614.432280,1.1_ros_callback_total,1.378
1657065614.432280,1.2_imu_integration,0.093
1657065614.432280,1.2_pointcloud_deskew,0.037
1657065614.432280,1.2_covariance_estimation,0.493
1657065614.432280,1.2_create_factors,0.020
1657065614.432280,1.2_smoother_update,19.738
1657065614.432280,1.3_gnss_injection,0.410
1657065614.432280,1.2_update_frames_calculate_estimate,0.089
1657065614.432280,1.2_update_frames_state_copy,0.020
1657065614.432280,1.2_update_frames_sigma_p,0.042
1657065614.432280,1.2_update_frames,0.207
1657065614.410280,2.1_gnss_araim,0.686
1657065614.432280,2.3_dynamic_al,0.000
1657065614.432280,2.3_state_machine,0.000
1657065614.432280,2.3_integrity_total,0.753
1657065614.432280,1.2_odom_insert_frame,23.344
1657065614.532299,1.1_pointcloud_extract,0.012
1657065614.532299,1.1_cloud_preprocess,1.303
1657065614.532299,1.1_ros_callback_total,1.401
1657065614.532299,1.2_imu_integration,0.094
1657065614.532299,1.2_pointcloud_deskew,0.039
1657065614.532299,1.2_covariance_estimation,0.500
1657065614.532299,1.2_create_factors,0.019
1657065614.532299,1.2_smoother_update,19.715
1657065614.532299,1.3_gnss_injection,0.398
1657065614.532299,1.2_update_frames_calculate_estimate,0.066
1657065614.532299,1.2_update_frames_state_copy,0.020
1657065614.532299,1.2_update_frames_sigma_p,0.029
1657065614.532299,1.2_update_frames,0.156
1657065614.510253,2.1_gnss_araim,0.684
1657065614.532299,2.3_dynamic_al,0.000
1657065614.532299,2.3_state_machine,0.000
1657065614.532299,2.3_integrity_total,0.743
1657065614.532299,1.2_odom_insert_frame,23.122
1657065609.532281,1.4_sub_map_insert,4.754
1657065614.632253,1.1_pointcloud_extract,0.009
1657065614.632253,1.1_cloud_preprocess,1.179
1657065614.632253,1.1_ros_callback_total,1.247
1657065614.632253,1.2_imu_integration,0.074
1657065614.632253,1.2_pointcloud_deskew,0.046
1657065614.632253,1.2_covariance_estimation,0.317
1657065614.632253,1.2_create_factors,0.014
1657065614.632253,1.2_smoother_update,1.626
1657065614.632253,1.3_gnss_injection,0.279
1657065614.632253,1.2_update_frames_calculate_estimate,0.044
1657065614.632253,1.2_update_frames_state_copy,0.013
1657065614.632253,1.2_update_frames_sigma_p,0.030
1657065614.632253,1.2_update_frames,0.114
1657065614.610289,2.1_gnss_araim,0.638
1657065614.632253,2.3_dynamic_al,0.000
1657065614.632253,2.3_state_machine,0.000
1657065614.632253,2.3_integrity_total,0.700
1657065614.632253,1.2_odom_insert_frame,4.198
1657065614.732250,1.1_pointcloud_extract,0.011
1657065614.732250,1.1_cloud_preprocess,1.317
1657065614.732250,1.1_ros_callback_total,1.401
1657065614.732250,1.2_imu_integration,0.092
1657065614.732250,1.2_pointcloud_deskew,0.038
1657065614.732250,1.2_covariance_estimation,0.409
1657065614.732250,1.2_create_factors,0.018
1657065614.732250,1.2_smoother_update,20.460
1657065614.732250,1.3_gnss_injection,0.393
1657065614.732250,1.2_update_frames_calculate_estimate,0.069
1657065614.732250,1.2_update_frames_state_copy,0.019
1657065614.732250,1.2_update_frames_sigma_p,0.030
1657065614.732250,1.2_update_frames,0.159
1657065614.710285,2.1_gnss_araim,0.618
1657065614.732250,2.3_dynamic_al,0.000
1657065614.732250,2.3_state_machine,0.000
1657065614.732250,2.3_integrity_total,0.673
1657065614.732250,1.2_odom_insert_frame,23.691
1657065609.732318,1.4_sub_map_insert,3.164
1657065614.832293,1.1_pointcloud_extract,0.012
1657065614.832293,1.1_cloud_preprocess,1.345
1657065614.832293,1.1_ros_callback_total,1.424
1657065614.832293,1.2_imu_integration,0.162
1657065614.832293,1.2_pointcloud_deskew,0.047
1657065614.832293,1.2_covariance_estimation,0.394
1657065614.832293,1.2_create_factors,0.015
1657065614.832293,1.2_smoother_update,14.860
1657065614.832293,1.3_gnss_injection,0.283
1657065614.832293,1.2_update_frames_calculate_estimate,0.041
1657065614.832293,1.2_update_frames_state_copy,0.015
1657065614.832293,1.2_update_frames_sigma_p,0.022
1657065614.832293,1.2_update_frames,0.102
1657065614.810220,2.1_gnss_araim,0.685
1657065614.832293,2.3_dynamic_al,0.000
1657065614.832293,2.3_state_machine,0.000
1657065614.832293,2.3_integrity_total,0.747
1657065614.832293,1.2_odom_insert_frame,17.610
1657065609.832424,1.4_sub_map_insert,3.115
1657065614.932242,1.1_pointcloud_extract,0.012
1657065614.932242,1.1_cloud_preprocess,1.300
1657065614.932242,1.1_ros_callback_total,1.373
1657065614.932242,1.2_imu_integration,0.092
1657065614.932242,1.2_pointcloud_deskew,0.038
1657065614.932242,1.2_covariance_estimation,0.505
1657065614.932242,1.2_create_factors,0.023
1657065614.932242,1.2_smoother_update,20.111
1657065614.932242,1.3_gnss_injection,0.393
1657065614.932242,1.2_update_frames_calculate_estimate,0.070
1657065614.932242,1.2_update_frames_state_copy,0.020
1657065614.932242,1.2_update_frames_sigma_p,0.032
1657065614.932242,1.2_update_frames,0.165
1657065614.910283,2.1_gnss_araim,0.659
1657065614.932242,2.3_dynamic_al,0.000
1657065614.932242,2.3_state_machine,0.000
1657065614.932242,2.3_integrity_total,0.731
1657065614.932242,1.2_odom_insert_frame,23.541
1657065609.932298,1.4_sub_map_insert,1.717
1657065615.032281,1.1_pointcloud_extract,0.012
1657065615.032281,1.1_cloud_preprocess,1.300
1657065615.032281,1.1_ros_callback_total,1.386
1657065615.032281,1.2_imu_integration,0.092
1657065615.032281,1.2_pointcloud_deskew,0.038
1657065615.032281,1.2_covariance_estimation,0.514
1657065615.032281,1.2_create_factors,0.019
1657065615.032281,1.2_smoother_update,2.660
1657065615.032281,1.3_gnss_injection,0.412
1657065615.032281,1.2_update_frames_calculate_estimate,0.072
1657065615.032281,1.2_update_frames_state_copy,0.019
1657065615.032281,1.2_update_frames_sigma_p,0.063
1657065615.032281,1.2_update_frames,0.199
1657065615.010303,2.1_gnss_araim,0.685
1657065615.032281,2.3_dynamic_al,0.000
1657065615.032281,2.3_state_machine,0.000
1657065615.032281,2.3_integrity_total,0.739
1657065615.032281,1.2_odom_insert_frame,6.300
1657065610.032280,1.4_sub_map_insert,3.267
1657065615.132449,1.1_pointcloud_extract,0.044
1657065615.132449,1.1_cloud_preprocess,1.486
1657065615.132449,1.1_ros_callback_total,1.621
1657065615.132449,1.2_imu_integration,0.092
1657065615.132449,1.2_pointcloud_deskew,0.040
1657065615.132449,1.2_covariance_estimation,0.524
1657065615.132449,1.2_create_factors,0.019
1657065615.132449,1.2_smoother_update,20.012
1657065615.132449,1.3_gnss_injection,0.395
1657065615.132449,1.2_update_frames_calculate_estimate,0.074
1657065615.132449,1.2_update_frames_state_copy,0.020
1657065615.132449,1.2_update_frames_sigma_p,0.031
1657065615.132449,1.2_update_frames,0.167
1657065615.110223,2.1_gnss_araim,0.636
1657065615.132449,2.3_dynamic_al,0.000
1657065615.132449,2.3_state_machine,0.000
1657065615.132449,2.3_integrity_total,0.716
1657065615.132449,1.2_odom_insert_frame,23.408
1657065610.232280,1.4_sub_map_insert,1.805
1657065615.232245,1.1_pointcloud_extract,0.011
1657065615.232245,1.1_cloud_preprocess,1.314
1657065615.232245,1.1_ros_callback_total,1.396
1657065615.232245,1.2_imu_integration,0.083
1657065615.232245,1.2_pointcloud_deskew,0.055
1657065615.232245,1.2_covariance_estimation,0.544
1657065615.232245,1.2_create_factors,0.020
1657065615.232245,1.2_smoother_update,2.312
1657065615.232245,1.3_gnss_injection,0.436
1657065615.232245,1.2_update_frames_calculate_estimate,0.080
1657065615.232245,1.2_update_frames_state_copy,0.019
1657065615.232245,1.2_update_frames_sigma_p,0.044
1657065615.232245,1.2_update_frames,0.185
1657065615.210217,2.1_gnss_araim,0.631
1657065615.232245,2.3_dynamic_al,0.000
1657065615.232245,2.3_state_machine,0.000
1657065615.232245,2.3_integrity_total,0.689
1657065615.232245,1.2_odom_insert_frame,5.895
1657065610.332234,1.4_sub_map_insert,2.474
1657065615.332279,1.1_pointcloud_extract,0.009
1657065615.332279,1.1_cloud_preprocess,1.182
1657065615.332279,1.1_ros_callback_total,1.237
1657065615.332279,1.2_imu_integration,0.085
1657065615.332279,1.2_pointcloud_deskew,0.055
1657065615.332279,1.2_covariance_estimation,0.404
1657065615.332279,1.2_create_factors,0.014
1657065615.332279,1.2_smoother_update,1.790
1657065615.332279,1.3_gnss_injection,0.275
1657065615.332279,1.2_update_frames_calculate_estimate,0.041
1657065615.332279,1.2_update_frames_state_copy,0.014
1657065615.332279,1.2_update_frames_sigma_p,0.036
1657065615.332279,1.2_update_frames,0.118
1657065615.310286,2.1_gnss_araim,1.097
1657065615.332279,2.3_dynamic_al,0.000
1657065615.332279,2.3_state_machine,0.000
1657065615.332279,2.3_integrity_total,1.147
1657065615.332279,1.2_odom_insert_frame,4.929
1657065610.432272,1.4_sub_map_insert,6.663
1657065615.432233,1.1_pointcloud_extract,0.010
1657065615.432233,1.1_cloud_preprocess,1.155
1657065615.432233,1.1_ros_callback_total,1.223
1657065615.432233,1.2_imu_integration,0.082
1657065615.432233,1.2_pointcloud_deskew,0.051
1657065615.432233,1.2_covariance_estimation,0.467
1657065615.432233,1.2_create_factors,0.016
1657065615.432233,1.2_smoother_update,1.694
1657065615.432233,1.3_gnss_injection,0.279
1657065615.432233,1.2_update_frames_calculate_estimate,0.039
1657065615.432233,1.2_update_frames_state_copy,0.014
1657065615.432233,1.2_update_frames_sigma_p,0.033
1657065615.432233,1.2_update_frames,0.114
1657065615.410225,2.1_gnss_araim,0.703
1657065615.432233,2.3_dynamic_al,0.000
1657065615.432233,2.3_state_machine,0.000
1657065615.432233,2.3_integrity_total,0.748
1657065615.432233,1.2_odom_insert_frame,4.475
1657065610.481235,1.4_sub_map_insert,2.055
1657065615.532282,1.1_pointcloud_extract,0.009
1657065615.532282,1.1_cloud_preprocess,1.237
1657065615.532282,1.1_ros_callback_total,1.301
1657065615.532282,1.2_imu_integration,0.091
1657065615.532282,1.2_pointcloud_deskew,0.040
1657065615.532282,1.2_covariance_estimation,0.500
