run_id,planning_attempt_id,collision_segments,generated,optimizer_input,optimizer_success,original_candidate_id,selected_candidate_id,selected_reached_downstream,normal_bspline_publish_count,critical_violation,critical_reasons,qualified,candidate_id,candidate_optimizer_success,original_cost,final_cost,is_original,is_selected
mirror-r3,29,0,1,1,1,1,1,True,29,False,,False,1,True,0.034297462071309126,0.034297462071309126,True,True
mirror-r3,30,0,1,1,1,1,1,True,30,False,,False,1,True,0.01914629964783664,0.01914629964783664,True,True
mirror-r3,31,0,1,1,1,1,1,True,31,False,,False,1,True,0.0319645271474568,0.0319645271474568,True,True
mirror-r3,32,0,1,1,1,1,1,True,32,False,,False,1,True,0.017740592528241936,0.017740592528241936,True,True
mirror-r3,33,0,1,1,1,1,1,True,33,False,,False,1,True,0.029984058469727425,0.029984058469727425,True,True
mirror-r3,34,0,1,1,1,1,1,True,34,False,,False,1,True,0.016706111023444287,0.016706111023444287,True,True
mirror-r3,35,0,1,1,1,1,1,True,35,False,,False,1,True,0.02998978066311954,0.02998978066311954,True,True
mirror-r3,36,0,1,1,1,1,1,True,36,False,,False,1,True,0.028278572240866277,0.028278572240866277,True,True
mirror-r3,37,0,1,1,1,1,1,True,37,False,,False,1,True,0.022137759908412644,0.022137759908412644,True,True
mirror-r3,38,0,1,1,1,1,1,True,38,False,,False,1,True,0.03491296672224739,0.03491296672224739,True,True
mirror-r3,39,0,1,1,1,1,1,True,39,False,,False,1,True,0.02226617438465768,0.02226617438465768,True,True
mirror-r3,40,0,1,1,1,1,1,True,40,False,,False,1,True,0.045570660532787514,0.045570660532787514,True,True
mirror-r3,41,0,1,1,1,1,1,True,41,False,,False,1,True,0.032527211070227234,0.032527211070227234,True,True
mirror-r3,42,0,1,1,1,1,1,True,42,False,,False,1,True,0.00878227832818848,0.00878227832818848,True,True
primary-r1,1,0,1,1,1,1,1,True,1,False,,False,1,True,0.4470551300348624,0.4470551300348624,True,True
primary-r1,2,0,1,1,1,1,1,True,2,False,,False,1,True,0.12314877107816513,0.12314877107816513,True,True
primary-r1,3,0,1,1,1,1,1,True,3,False,,False,1,True,0.0537067217474095,0.0537067217474095,True,True
primary-r1,4,0,1,1,1,1,1,True,4,False,,False,1,True,0.044861018307762096,0.044861018307762096,True,True
primary-r1,5,0,1,1,1,1,1,True,5,False,,False,1,True,0.030558878951928572,0.030558878951928572,True,True
primary-r1,6,0,1,1,1,1,1,True,6,False,,False,1,True,0.03706594307760952,0.03706594307760952,True,True
primary-r1,7,0,1,1,1,1,1,True,7,False,,False,1,True,0.035915887042051585,0.035915887042051585,True,True
primary-r1,8,0,1,1,1,1,1,True,8,False,,False,1,True,0.022754764648905426,0.022754764648905426,True,True
primary-r1,9,0,1,1,1,1,1,True,9,False,,False,1,True,0.024096124278224045,0.024096124278224045,True,True
primary-r1,10,0,1,1,1,1,1,True,10,False,,False,1,True,0.022220102428762958,0.022220102428762958,True,True
primary-r1,11,0,1,1,1,1,1,True,11,False,,False,1,True,0.026699291431462373,0.026699291431462373,True,True
primary-r1,12,0,1,1,1,1,1,True,12,False,,False,1,True,0.014439079736465722,0.014439079736465722,True,True
primary-r1,13,0,1,1,1,1,1,True,13,False,,False,1,True,0.01530408663023966,0.01530408663023966,True,True
primary-r1,14,0,1,1,1,1,1,True,14,False,,False,1,True,0.015890295969169986,0.015890295969169986,True,True
primary-r1,15,0,1,1,1,1,1,True,15,False,,False,1,True,0.019938537023110398,0.019938537023110398,True,True
primary-r1,16,0,1,1,1,1,1,True,16,False,,False,1,True,0.020071706564953256,0.020071706564953256,True,True
primary-r1,17,0,1,1,1,1,1,True,17,False,,False,1,True,0.010285427750275359,0.010285427750275359,True,True
primary-r1,18,0,1,1,1,1,1,True,18,False,,False,1,True,0.008106110959630375,0.008106110959630375,True,True
primary-r1,19,0,1,1,1,1,1,True,19,False,,False,1,True,0.009477903486158207,0.009477903486158207,True,True
primary-r1,20,0,1,1,1,1,1,True,20,False,,False,1,True,0.01284745224264511,0.01284745224264511,True,True
primary-r1,21,0,1,1,1,1,1,True,21,False,,False,1,True,0.018934932436953378,0.018934932436953378,True,True
primary-r1,22,0,1,1,1,1,1,True,22,False,,False,1,True,0.005360950968129938,0.005360950968129938,True,True
primary-r1,23,0,1,1,1,1,1,True,23,False,,False,1,True,0.006650379260349109,0.006650379260349109,True,True
primary-r1,24,0,1,1,1,1,1,True,24,False,,False,1,True,0.001397848388761586,0.001397848388761586,True,True
primary-r1,25,0,1,1,1,1,1,True,25,False,,False,1,True,0.005860920084714257,0.005860920084714257,True,True
primary-r1,26,0,1,1,1,1,1,True,26,False,,False,1,True,0.023126526404368786,0.023126526404368786,True,True
primary-r1,27,0,1,1,1,1,1,True,27,False,,False,1,True,0.02231682073311079,0.02231682073311079,True,True
primary-r1,28,0,1,1,1,1,1,True,28,False,,False,1,True,0.02030721867712175,0.02030721867712175,True,True
primary-r1,29,0,1,1,1,1,1,True,29,False,,False,1,True,0.03358183715484856,0.03358183715484856,True,True
primary-r1,30,0,1,1,1,1,1,True,30,False,,False,1,True,0.01876500707911942,0.01876500707911942,True,True
primary-r1,31,0,1,1,1,1,1,True,31,False,,False,1,True,0.03177092427166995,0.03177092427166995,True,True
primary-r1,32,0,1,1,1,1,1,True,32,False,,False,1,True,0.017619735446045698,0.017619735446045698,True,True
primary-r1,33,0,1,1,1,1,1,True,33,False,,False,1,True,0.029733972789855595,0.029733972789855595,True,True
primary-r1,34,0,1,1,1,1,1,True,34,False,,False,1,True,0.02930167357130069,0.02930167357130069,True,True
primary-r1,35,0,1,1,1,1,1,True,35,False,,False,1,True,0.01936930313397964,0.01936930313397964,True,True
primary-r1,36,0,1,1,1,1,1,True,36,False,,False,1,True,0.014522521699201782,0.014522521699201782,True,True
primary-r1,37,0,1,1,1,1,1,True,37,False,,False,1,True,0.02134895026642099,0.02134895026642099,True,True
primary-r1,38,0,1,1,1,1,1,True,38,False,,False,1,True,0.03641773390356722,0.03641773390356722,True,True
primary-r1,39,0,1,1,1,1,1,True,39,False,,False,1,True,0.022779296280575224,0.022779296280575224,True,True
primary-r1,40,0,1,1,1,1,1,True,40,False,,False,1,True,0.045814554727147766,0.045814554727147766,True,True
primary-r1,41,0,1,1,1,1,1,True,41,False,,False,1,True,0.03313863561201871,0.03313863561201871,True,True
primary-r1,42,0,1,1,1,1,1,True,42,False,,False,1,True,0.008981310020135302,0.008981310020135302,True,True
primary-r2,1,0,1,1,1,1,1,True,1,False,,False,1,True,0.44705513003486363,0.44705513003486363,True,True
primary-r2,2,0,1,1,1,1,1,True,2,False,,False,1,True,0.1150696751269018,0.1150696751269018,True,True
primary-r2,3,0,1,1,1,1,1,True,3,False,,False,1,True,0.05179467461428509,0.05179467461428509,True,True
primary-r2,4,0,1,1,1,1,1,True,4,False,,False,1,True,0.03972405343045971,0.03972405343045971,True,True
primary-r2,5,0,1,1,1,1,1,True,5,False,,False,1,True,0.025795965476327495,0.025795965476327495,True,True
primary-r2,6,0,1,1,1,1,1,True,6,False,,False,1,True,0.02757133460494449,0.02757133460494449,True,True
primary-r2,7,0,1,1,1,1,1,True,7,False,,False,1,True,0.034095261769266735,0.034095261769266735,True,True
primary-r2,8,0,1,1,1,1,1,True,8,False,,False,1,True,0.020923712357913557,0.020923712357913557,True,True
primary-r2,9,0,1,1,1,1,1,True,9,False,,False,1,True,0.02130221268120764,0.02130221268120764,True,True
primary-r2,10,0,1,1,1,1,1,True,10,False,,False,1,True,0.014771211235271347,0.014771211235271347,True,True
primary-r2,11,0,1,1,1,1,1,True,11,False,,False,1,True,0.015064864494011216,0.015064864494011216,True,True
primary-r2,12,0,1,1,1,1,1,True,12,False,,False,1,True,0.013429420094261789,0.013429420094261789,True,True
primary-r2,13,0,1,1,1,1,1,True,13,False,,False,1,True,0.014852013700952127,0.014852013700952127,True,True
primary-r2,14,0,1,1,1,1,1,True,14,False,,False,1,True,0.01469311221450402,0.01469311221450402,True,True
primary-r2,15,0,1,1,1,1,1,True,15,False,,False,1,True,0.018333098421450488,0.018333098421450488,True,True
primary-r2,16,0,1,1,1,1,1,True,16,False,,False,1,True,0.023222251313102828,0.023222251313102828,True,True
primary-r2,17,0,1,1,1,1,1,True,17,False,,False,1,True,0.009547072061591385,0.009547072061591385,True,True
primary-r2,18,0,1,1,1,1,1,True,18,False,,False,1,True,0.0077880979663908995,0.0077880979663908995,True,True
primary-r2,19,0,1,1,1,1,1,True,19,False,,False,1,True,0.009649183895128085,0.009649183895128085,True,True
primary-r2,20,0,1,1,1,1,1,True,20,False,,False,1,True,0.012749618579673983,0.012749618579673983,True,True
primary-r2,21,0,1,1,1,1,1,True,21,False,,False,1,True,0.017738112409117792,0.017738112409117792,True,True
primary-r2,22,0,1,1,1,1,1,True,22,False,,False,1,True,0.004577858235523791,0.004577858235523791,True,True
primary-r2,23,0,1,1,1,1,1,True,23,False,,False,1,True,0.006064338697125551,0.006064338697125551,True,True
primary-r2,24,0,1,1,1,1,1,True,24,False,,False,1,True,0.014134244086809945,0.014134244086809945,True,True
primary-r2,25,0,1,1,1,1,1,True,25,False,,False,1,True,0.0056363547762581755,0.0056363547762581755,True,True
primary-r2,26,0,1,1,1,1,1,True,26,False,,False,1,True,0.00967616215319724,0.00967616215319724,True,True
primary-r2,27,0,1,1,1,1,1,True,27,False,,False,1,True,0.037544595716045265,0.037544595716045265,True,True
primary-r2,28,0,1,1,1,1,1,True,28,False,,False,1,True,0.021505901099553203,0.021505901099553203,True,True
primary-r2,29,0,1,1,1,1,1,True,29,False,,False,1,True,0.035513671350930344,0.035513671350930344,True,True
primary-r2,30,0,1,1,1,1,1,True,30,False,,False,1,True,0.02020848251314906,0.02020848251314906,True,True
primary-r2,31,0,1,1,1,1,1,True,31,False,,False,1,True,0.0338275564857747,0.0338275564857747,True,True
primary-r2,32,0,1,1,1,1,1,True,32,False,,False,1,True,0.018874323858950146,0.018874323858950146,True,True
primary-r2,33,0,1,1,1,1,1,True,33,False,,False,1,True,0.031649244508339704,0.031649244508339704,True,True
primary-r2,34,0,1,1,1,1,1,True,34,False,,False,1,True,0.01747506506502841,0.01747506506502841,True,True
primary-r2,35,0,1,1,1,1,1,True,35,False,,False,1,True,0.028470501561112707,0.028470501561112707,True,True
primary-r2,36,0,1,1,1,1,1,True,36,False,,False,1,True,0.029632975792345608,0.029632975792345608,True,True
primary-r2,37,0,1,1,1,1,1,True,37,False,,False,1,True,0.017089011026019757,0.017089011026019757,True,True
primary-r2,38,0,1,1,1,1,1,True,38,False,,False,1,True,0.011403732982910364,0.011403732982910364,True,True
primary-r2,39,0,1,1,1,1,1,True,39,False,,False,1,True,0.023899420757955155,0.023899420757955155,True,True
primary-r2,40,0,1,1,1,1,1,True,40,False,,False,1,True,0.04280129582121623,0.04280129582121623,True,True
primary-r2,41,0,1,1,1,1,1,True,41,False,,False,1,True,0.032732243313474435,0.032732243313474435,True,True
primary-r2,42,0,1,1,1,1,1,True,42,False,,False,1,True,0.009053541329769125,0.009053541329769125,True,True
primary-r3,1,0,1,1,1,1,1,True,1,False,,False,1,True,0.4470551300348625,0.4470551300348625,True,True
primary-r3,2,0,1,1,1,1,1,True,2,False,,False,1,True,0.12288739625588803,0.12288739625588803,True,True
primary-r3,3,0,1,1,1,1,1,True,3,False,,False,1,True,0.0535132066343199,0.0535132066343199,True,True
primary-r3,4,0,1,1,1,1,1,True,4,False,,False,1,True,0.04477519133706713,0.04477519133706713,True,True
primary-r3,5,0,1,1,1,1,1,True,5,False,,False,1,True,0.030108246745595417,0.030108246745595417,True,True
primary-r3,6,0,1,1,1,1,1,True,6,False,,False,1,True,0.036467794158844435,0.036467794158844435,True,True
primary-r3,7,0,1,1,1,1,1,True,7,False,,False,1,True,0.03536469059544343,0.03536469059544343,True,True
primary-r3,8,0,1,1,1,1,1,True,8,False,,False,1,True,0.02255346948364228,0.02255346948364228,True,True
primary-r3,9,0,1,1,1,1,1,True,9,False,,False,1,True,0.023670735238046244,0.023670735238046244,True,True
primary-r3,10,0,1,1,1,1,1,True,10,False,,False,1,True,0.021766087224753778,0.021766087224753778,True,True
primary-r3,11,0,1,1,1,1,1,True,11,False,,False,1,True,0.025919822143437295,0.025919822143437295,True,True
primary-r3,12,0,1,1,1,1,1,True,12,False,,False,1,True,0.01410298208994469,0.01410298208994469,True,True
primary-r3,13,0,1,1,1,1,1,True,13,False,,False,1,True,0.014721434311609877,0.014721434311609877,True,True
primary-r3,14,0,1,1,1,1,1,True,14,False,,False,1,True,0.015195631739590765,0.015195631739590765,True,True
primary-r3,15,0,1,1,1,1,1,True,15,False,,False,1,True,0.01900621179020382,0.01900621179020382,True,True
primary-r3,16,0,1,1,1,1,1,True,16,False,,False,1,True,0.02351164084709323,0.02351164084709323,True,True
primary-r3,17,0,1,1,1,1,1,True,17,False,,False,1,True,0.009745770103087489,0.009745770103087489,True,True
primary-r3,18,0,1,1,1,1,1,True,18,False,,False,1,True,0.00779043745825621,0.00779043745825621,True,True
primary-r3,19,0,1,1,1,1,1,True,19,False,,False,1,True,0.008644628162928051,0.008644628162928051,True,True
primary-r3,20,0,1,1,1,1,1,True,20,False,,False,1,True,0.010977187402639116,0.010977187402639116,True,True
primary-r3,21,0,1,1,1,1,1,True,21,False,,False,1,True,0.016010202329304557,0.016010202329304557,True,True
primary-r3,22,0,1,1,1,1,1,True,22,False,,False,1,True,0.0040693904849979255,0.0040693904849979255,True,True
primary-r3,23,0,1,1,1,1,1,True,23,False,,False,1,True,0.005210327309119963,0.005210327309119963,True,True
primary-r3,24,0,1,1,1,1,1,True,24,False,,False,1,True,0.002792036249558603,0.002792036249558603,True,True
primary-r3,25,0,1,1,1,1,1,True,25,False,,False,1,True,0.004603641210283308,0.004603641210283308,True,True
primary-r3,26,0,1,1,1,1,1,True,26,False,,False,1,True,0.010170462636914472,0.010170462636914472,True,True
primary-r3,27,0,1,1,1,1,1,True,27,False,,False,1,True,0.039339409306205185,0.039339409306205185,True,True
primary-r3,28,0,1,1,1,1,1,True,28,False,,False,1,True,0.022714711497700144,0.022714711497700144,True,True
primary-r3,29,0,1,1,1,1,1,True,29,False,,False,1,True,0.03679558953309376,0.03679558953309376,True,True
primary-r3,30,0,1,1,1,1,1,True,30,False,,False,1,True,0.02099251987758452,0.02099251987758452,True,True
primary-r3,31,0,1,1,1,1,1,True,31,False,,False,1,True,0.034363878504503786,0.034363878504503786,True,True
primary-r3,32,0,1,1,1,1,1,True,32,False,,False,1,True,0.01951850160630627,0.01951850160630627,True,True
primary-r3,33,0,1,1,1,1,1,True,33,False,,False,1,True,0.03246828846465046,0.03246828846465046,True,True
primary-r3,34,0,1,1,1,1,1,True,34,False,,False,1,True,0.018151942108794266,0.018151942108794266,True,True
primary-r3,35,0,1,1,1,1,1,True,35,False,,False,1,True,0.029113690543140787,0.029113690543140787,True,True
primary-r3,36,0,1,1,1,1,1,True,36,False,,False,1,True,0.015768792040365767,0.015768792040365767,True,True
primary-r3,37,0,1,1,1,1,1,True,37,False,,False,1,True,0.024299363937852352,0.024299363937852352,True,True
primary-r3,38,0,1,1,1,1,1,True,38,False,,False,1,True,0.03670808378506509,0.03670808378506509,True,True
primary-r3,39,0,1,1,1,1,1,True,39,False,,False,1,True,0.014862115490692456,0.014862115490692456,True,True
primary-r3,40,0,1,1,1,1,1,True,40,False,,False,1,True,0.008808303118030587,0.008808303118030587,True,True
primary-r3,41,0,1,1,1,1,1,True,41,False,,False,1,True,0.020863271169630503,0.020863271169630503,True,True
primary-r3,42,0,1,1,1,1,1,True,42,False,,False,1,True,0.03550957921934256,0.03550957921934256,True,True
